work_year,job_title,salary_currency,salary,work_setting,company_location,company_size
2023,Data Scientist,USD,185000,Remote,United States,M
2023,Data Scientist,USD,262000,Remote,United States,M
2023,Data Scientist,USD,245000,Remote,United States,M
2023,Data Scientist,USD,275300,Remote,United States,M
2023,Data Scientist,USD,183500,Remote,United States,M
2023,Data Scientist,USD,218500,Remote,United States,M
2023,Data Scientist,USD,199098,Remote,United States,M
2023,Data Engineer,USD,203300,Remote,United States,M
2023,Data Engineer,USD,123600,Remote,United States,M
2023,Research Engineer,USD,189110,In-person,United States,M
2023,Research Engineer,USD,139000,In-person,United States,M
2023,Data Scientist,USD,258750,In-person,United States,M
2023,Data Scientist,USD,185000,In-person,United States,M
2023,Data Engineer,USD,231500,Remote,United States,M
2023,Data Engineer,USD,166000,Remote,United States,M
2023,Data Scientist,USD,172500,Remote,United States,M
2023,Data Scientist,USD,110500,Remote,United States,M
2023,Data Engineer,USD,238000,In-person,United States,M
2023,Data Engineer,USD,176000,In-person,United States,M
2023,Data Engineer,USD,237000,Remote,United States,M
2023,Data Engineer,USD,201450,Remote,United States,M
2023,Applied Scientist,USD,309400,In-person,United States,L
2023,Applied Scientist,USD,159100,In-person,United States,L
2023,Data Engineer,USD,115000,In-person,United States,M
2023,Data Engineer,USD,81500,In-person,United States,M
2023,Data Scientist,USD,237000,Remote,United States,M
2023,Data Scientist,USD,201450,Remote,United States,M
2023,Computer Vision Engineer,USD,280000,In-person,United States,M
2023,Computer Vision Engineer,USD,210000,In-person,United States,M
2023,Data Architect,USD,280100,Remote,United States,M
2023,Data Architect,USD,168100,Remote,United States,M
2023,Data Engineer,USD,193500,Remote,United States,M
2023,Data Engineer,USD,139000,Remote,United States,M
2023,Machine Learning Engineer,USD,150000,Remote,United States,M
2023,Applied Machine Learning Engineer,EUR,65000,Remote,Germany,S
2023,Machine Learning Engineer,EUR,90000,Remote,Netherlands,L
2023,Business Intelligence Engineer,USD,185900,In-person,United States,M
2023,Business Intelligence Engineer,USD,129300,In-person,United States,M
2023,Data Engineer,USD,225000,Remote,United States,M
2023,Data Engineer,USD,175000,Remote,United States,M
2023,Data Engineer,USD,185000,In-person,United States,M
2023,Data Engineer,USD,140000,In-person,United States,M
2023,Data Scientist,EUR,45000,In-person,Spain,M
2023,Data Scientist,EUR,36000,In-person,Spain,M
2023,Data Scientist,USD,105000,In-person,United States,M
2023,Data Scientist,USD,70000,In-person,United States,M
2023,Machine Learning Engineer,USD,163196,In-person,United States,M
2023,Machine Learning Engineer,USD,145885,In-person,United States,M
2023,Data Engineer,USD,217000,Remote,United States,M
2023,Data Engineer,USD,185000,Remote,United States,M
2023,Data Analyst,USD,202800,In-person,United States,L
2023,Data Analyst,USD,104300,In-person,United States,L
2023,Data Analyst,USD,145000,In-person,United States,M
2023,Data Analyst,USD,65000,In-person,United States,M
2023,Data Engineer,USD,165000,In-person,United States,M
2023,Data Engineer,USD,132300,In-person,United States,M
2023,Data Engineer,USD,179170,In-person,United States,M
2023,Data Engineer,USD,94300,In-person,United States,M
2023,Analytics Engineer,USD,152500,In-person,United States,M
2023,Analytics Engineer,USD,116450,In-person,United States,M
2023,Data Engineer,USD,247300,In-person,United States,M
2023,Data Engineer,USD,133800,In-person,United States,M
2023,Research Engineer,USD,203000,In-person,United States,M
2023,Research Engineer,USD,133000,In-person,United States,M
2023,Research Scientist,USD,220000,Hybrid,United States,L
2022,Machine Learning Engineer,CHF,54000,Remote,Switzerland,S
2023,Data Scientist,USD,150000,In-person,United States,M
2023,Data Scientist,USD,120000,In-person,United States,M
2023,Analytics Engineer,USD,289800,In-person,United States,M
2023,Analytics Engineer,USD,214000,In-person,United States,M
2023,Analytics Engineer,USD,179820,In-person,United States,M
2023,Analytics Engineer,USD,143860,In-person,United States,M
2023,Machine Learning Engineer,USD,283200,Remote,United States,M
2023,Machine Learning Engineer,USD,188800,Remote,United States,M
2023,Analytics Engineer,USD,289800,In-person,United States,M
2023,Analytics Engineer,USD,214200,In-person,United States,M
2023,Data Engineer,USD,185900,In-person,United States,M
2023,Data Engineer,USD,129300,In-person,United States,M
2023,Data Engineer,USD,252000,In-person,United States,M
2023,Data Engineer,USD,129000,In-person,United States,M
2023,Data Analytics Manager,USD,155000,In-person,United States,M
2023,Data Analytics Manager,USD,140000,In-person,United States,M
2023,Data Engineer,USD,161800,Remote,United States,M
2023,Data Engineer,USD,141600,Remote,United States,M
2023,Machine Learning Engineer,USD,342300,In-person,United States,L
2023,Machine Learning Engineer,USD,176100,In-person,United States,L
2023,Data Engineer,USD,100000,Remote,United States,M
2023,Data Engineer,USD,70000,Remote,United States,M
2023,Data Engineer,USD,85000,In-person,United States,M
2023,Data Engineer,USD,65000,In-person,United States,M
2023,Data Scientist,USD,138784,Remote,United States,M
2023,Data Scientist,USD,83270,Remote,United States,M
2023,Data Analyst,USD,75000,In-person,United States,M
2023,Data Analyst,USD,70000,In-person,United States,M
2023,Data Analyst,USD,204500,In-person,United States,M
2023,Data Analyst,USD,138900,In-person,United States,M
2023,Machine Learning Engineer,USD,318300,Remote,United States,M
2023,Machine Learning Engineer,USD,212200,Remote,United States,M
2023,Data Engineer,USD,95000,Remote,United States,M
2023,Data Engineer,USD,75000,Remote,United States,M
2023,Data Scientist,USD,195000,In-person,United States,M
2023,Data Scientist,USD,160000,In-person,United States,M
2023,Analytics Engineer,USD,230000,In-person,United States,M
2023,Analytics Engineer,USD,143200,In-person,United States,M
2023,Data Engineer,USD,100000,Remote,United States,M
2023,Data Engineer,USD,70000,Remote,United States,M
2023,Business Data Analyst,USD,105000,Hybrid,United States,L
2023,Data Analyst,GBP,38000,In-person,United Kingdom,M
2023,Data Analyst,GBP,35000,In-person,United Kingdom,M
2023,Data Engineer,USD,145000,In-person,United States,M
2023,Data Engineer,USD,115000,In-person,United States,M
2023,Data Analyst,USD,168400,In-person,United States,M
2023,Data Analyst,USD,105200,In-person,United States,M
2023,Applied Scientist,USD,309400,In-person,United States,L
2023,Applied Scientist,USD,159100,In-person,United States,L
2023,Machine Learning Engineer,USD,190000,In-person,United States,M
2023,Machine Learning Engineer,USD,150000,In-person,United States,M
2023,Data Engineer,USD,162500,In-person,United States,M
2023,Data Engineer,USD,130000,In-person,United States,M
2023,Analytics Engineer,USD,150000,Remote,United States,M
2023,Analytics Engineer,USD,120000,Remote,United States,M
2023,Data Engineer,USD,145000,In-person,United States,M
2023,Data Engineer,USD,120000,In-person,United States,M
2023,Applied Scientist,USD,222200,In-person,United States,L
2023,Applied Scientist,USD,136000,In-person,United States,L
2023,Data Analyst,GBP,45000,Remote,Central African Republic,M
2023,Data Analyst,GBP,35000,Remote,Central African Republic,M
2023,Data Engineer,USD,241000,In-person,United States,M
2023,Data Engineer,USD,155000,In-person,United States,M
2023,Data Engineer,USD,220000,Remote,United States,M
2023,Data Engineer,USD,190000,Remote,United States,M
2023,Data Scientist,GBP,55000,In-person,United Kingdom,M
2023,Data Scientist,GBP,45000,In-person,United Kingdom,M
2020,Staff Data Analyst,USD,15000,In-person,Canada,M
2023,ETL Engineer,GBP,70000,Remote,United Kingdom,M
2023,ETL Engineer,GBP,47500,Remote,United Kingdom,M
2023,Data Analyst,USD,85000,Remote,United States,M
2023,Data Analyst,USD,75000,Remote,United States,M
2023,Data Engineer,USD,160000,In-person,United States,M
2023,Data Engineer,USD,140000,In-person,United States,M
2023,Machine Learning Engineer,USD,300000,In-person,United States,M
2023,Machine Learning Engineer,USD,250000,In-person,United States,M
2023,Data Scientist,USD,228000,In-person,United States,M
2023,Data Scientist,USD,186000,In-person,United States,M
2023,Data Scientist,USD,190000,In-person,United States,M
2023,Data Scientist,USD,170000,In-person,United States,M
2023,Research Engineer,USD,230000,In-person,United States,M
2023,Research Engineer,USD,200000,In-person,United States,M
2023,Data Architect,USD,180000,Remote,United States,M
2023,Data Architect,USD,115000,Remote,United States,M
2023,Data Architect,USD,200000,Remote,United States,M
2023,Data Architect,USD,115000,Remote,United States,M
2023,Data DevOps Engineer,EUR,50000,Hybrid,France,S
2023,Data Engineer,USD,220000,In-person,United States,M
2023,Data Engineer,USD,205000,In-person,United States,M
2023,Data Engineer,USD,180000,In-person,United States,M
2023,Data Engineer,USD,130000,In-person,United States,M
2023,Data Engineer,USD,200000,Remote,United States,M
2023,Data Engineer,USD,150000,Remote,United States,M
2023,Computer Vision Engineer,USD,215000,In-person,United States,M
2023,Computer Vision Engineer,USD,170000,In-person,United States,M
2023,Machine Learning Engineer,USD,247500,In-person,United States,M
2023,Machine Learning Engineer,USD,172200,In-person,United States,M
2023,Data Scientist,USD,224000,In-person,Canada,M
2023,Data Scientist,USD,176000,In-person,Canada,M
2023,Data Analyst,USD,120000,Remote,United States,M
2023,Data Analyst,USD,75000,Remote,United States,M
2023,Applied Data Scientist,AUD,100000,Remote,Finland,M
2023,AI Developer,SGD,100000,In-person,Finland,M
2023,Data Analyst,USD,140000,In-person,United States,M
2023,Data Analyst,USD,120000,In-person,United States,M
2023,Data Engineer,USD,128000,In-person,United States,M
2023,Data Engineer,USD,81500,In-person,United States,M
2023,Data Engineer,USD,145000,In-person,United States,M
2023,Data Engineer,USD,115000,In-person,United States,M
2023,Data Engineer,USD,185000,In-person,United States,M
2023,Data Engineer,USD,140000,In-person,United States,M
2023,Head of Data,USD,329500,In-person,United States,M
2023,Head of Data,USD,269600,In-person,United States,M
2023,Data Quality Analyst,USD,100000,In-person,United States,M
2023,Data Quality Analyst,USD,80000,In-person,United States,M
2023,Data Scientist,USD,250000,In-person,United States,M
2023,Data Scientist,USD,162500,In-person,United States,M
2023,AI Developer,USD,200000,Remote,United States,M
2023,Data Engineer,USD,145000,In-person,United States,M
2023,Data Engineer,USD,100000,In-person,United States,M
2023,Data Engineer,USD,145000,In-person,United States,M
2023,Data Engineer,USD,115000,In-person,United States,M
2023,Data Scientist,USD,203500,In-person,United States,M
2023,Data Scientist,USD,152000,In-person,United States,M
2023,Data Scientist,USD,239000,In-person,United States,L
2023,Data Scientist,USD,122900,In-person,United States,L
2023,Data Scientist,USD,237000,In-person,United States,M
2023,Data Scientist,USD,145000,In-person,United States,M
2023,Data Science Manager,USD,191765,In-person,United States,M
2023,Data Science Manager,USD,134236,In-person,United States,M
2023,Analytics Engineer,USD,190000,Remote,United States,M
2023,Analytics Engineer,USD,112000,Remote,United States,M
2022,Data Scientist,EUR,84000,Remote,United Kingdom,L
2023,Data Engineer,USD,85000,In-person,United States,M
2023,Data Engineer,USD,65000,In-person,United States,M
2023,Data Analyst,USD,135000,In-person,United States,M
2023,Data Analyst,USD,105500,In-person,United States,M
2023,Research Engineer,USD,293000,In-person,United States,M
2023,Research Engineer,USD,185000,In-person,United States,M
2023,Data Analyst,USD,80000,In-person,United States,M
2023,Data Analyst,USD,70000,In-person,United States,M
2023,Data Engineer,USD,220000,Remote,United States,M
2023,Data Engineer,USD,160000,Remote,United States,M
2023,Data Scientist,USD,175000,Remote,United States,M
2023,Data Scientist,USD,145000,Remote,United States,M
2023,Data Analyst,USD,200000,In-person,United States,M
2023,Data Analyst,USD,148500,In-person,United States,M
2023,Data Scientist,EUR,45000,In-person,Spain,M
2023,Data Scientist,EUR,36000,In-person,Spain,M
2023,Data Engineer,USD,240500,In-person,United States,L
2023,Data Engineer,USD,123700,In-person,United States,L
2023,Analytics Engineer,USD,152900,Remote,United States,M
2023,Analytics Engineer,USD,117100,Remote,United States,M
2023,Analytics Engineer,USD,173000,Remote,United States,M
2023,Analytics Engineer,USD,113000,Remote,United States,M
2023,Applied Scientist,USD,260000,In-person,United States,L
2023,Applied Scientist,USD,136000,In-person,United States,L
2023,Data Engineer,USD,175000,In-person,United States,M
2023,Data Engineer,USD,110000,In-person,United States,M
2023,Applied Scientist,USD,260000,In-person,United States,L
2023,Applied Scientist,USD,136000,In-person,United States,L
2023,Research Scientist,USD,130000,Remote,United States,M
2023,Research Scientist,USD,110000,Remote,United States,M
2023,Applied Scientist,USD,205000,Remote,United States,M
2023,Applied Scientist,USD,184000,Remote,United States,M
2023,Data Analyst,USD,149500,Remote,United States,M
2023,Data Analyst,USD,127075,Remote,United States,M
2023,Data Scientist,USD,195000,In-person,United States,M
2023,Data Scientist,USD,160000,In-person,United States,M
2023,Data Engineer,USD,219535,Remote,United States,M
2023,Data Engineer,USD,146115,Remote,United States,M
2023,Data Scientist,USD,170000,In-person,United States,M
2023,Data Scientist,USD,135000,In-person,United States,M
2023,Data Scientist,USD,175000,Remote,United States,M
2023,Data Scientist,USD,145000,Remote,United States,M
2023,Data Scientist,USD,199000,In-person,United States,M
2023,Data Scientist,USD,162000,In-person,United States,M
2023,Applied Scientist,USD,222200,In-person,United States,L
2023,Applied Scientist,USD,136000,In-person,United States,L
2023,Analytics Engineer,USD,221000,Remote,United States,M
2023,Analytics Engineer,USD,153000,Remote,United States,M
2023,Data Analyst,USD,187000,In-person,United States,M
2023,Data Analyst,USD,128000,In-person,United States,M
2023,Research Scientist,USD,210000,In-person,United States,M
2023,Research Scientist,USD,136000,In-person,United States,M
2023,Data Scientist,USD,175000,Remote,United States,M
2023,Data Scientist,USD,100000,Remote,United States,M
2023,Data Engineer,USD,179000,In-person,United States,M
2023,Data Engineer,USD,109000,In-person,United States,M
2023,Data Scientist,USD,245000,In-person,United States,M
2023,Data Scientist,USD,180000,In-person,United States,M
2023,Data Analyst,USD,142000,Remote,United States,M
2023,Data Analyst,USD,75000,Remote,United States,M
2023,Data Manager,USD,198800,In-person,United States,M
