work_year,job_title,job_category,salary_in_usd,work_setting
2022,Data Scientist,Data Science and Research,123000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,189650,In-person
2022,Machine Learning Engineer,Machine Learning and AI,164996,In-person
2022,ETL Developer,Data Engineering,52533,In-person
2022,ETL Developer,Data Engineering,52533,In-person
2022,Lead Data Engineer,Data Engineering,115222,Remote
2022,Data Engineer,Data Engineering,165400,Remote
2022,Data Engineer,Data Engineering,132320,Remote
2022,Data Architect,Data Architecture and Modeling,208775,Remote
2022,Data Architect,Data Architecture and Modeling,147800,Remote
2022,Data Engineer,Data Engineering,136994,Remote
2022,Data Engineer,Data Engineering,101570,Remote
2022,Data Analyst,Data Analysis,128875,Remote
2022,Data Analyst,Data Analysis,93700,Remote
2022,Machine Learning Engineer,Machine Learning and AI,35093,Remote
2022,Data Engineer,Data Engineering,183600,Remote
2022,Data Engineer,Data Engineering,100800,Remote
2022,Data Analyst,Data Analysis,49253,Remote
2022,Data Analyst,Data Analysis,36940,Remote
2022,Data Analyst,Data Analysis,42026,Remote
2022,Data Analyst,Data Analysis,31520,Remote
2022,Data Engineer,Data Engineering,84053,Remote
2022,Data Engineer,Data Engineering,73546,Remote
2022,Data Engineer,Data Engineering,98506,Remote
2022,Data Engineer,Data Engineering,86193,Remote
2022,Data Engineer,Data Engineering,84053,Remote
2022,Data Engineer,Data Engineering,73546,Remote
2022,Machine Learning Engineer,Machine Learning and AI,189650,In-person
2022,Machine Learning Engineer,Machine Learning and AI,164996,In-person
2022,Data Analyst,Data Analysis,42026,Remote
2022,Data Analyst,Data Analysis,31520,Remote
2022,Data Engineer,Data Engineering,92350,Remote
2022,Data Engineer,Data Engineering,73880,Remote
2022,Data Scientist,Data Science and Research,215300,In-person
2022,Data Scientist,Data Science and Research,140400,In-person
2022,Data Engineer,Data Engineering,63040,Remote
2022,Data Engineer,Data Engineering,47280,Remote
2022,Data Scientist,Data Science and Research,260000,Remote
2022,Data Scientist,Data Science and Research,180000,Remote
2022,Data Scientist,Data Science and Research,67723,In-person
2022,Data Scientist,Data Science and Research,43096,In-person
2022,Data Engineer,Data Engineering,63040,Remote
2022,Data Engineer,Data Engineering,47280,Remote
2022,Data Engineer,Data Engineering,73880,Remote
2022,Data Engineer,Data Engineering,55410,Remote
2021,Machine Learning Engineer,Machine Learning and AI,51064,Hybrid
2022,Data Science Engineer,Data Science and Research,60000,Remote
2022,Data Engineer,Data Engineering,82900,In-person
2022,Data Engineer,Data Engineering,63900,In-person
2022,Machine Learning Scientist,Machine Learning and AI,160000,Remote
2022,Machine Learning Scientist,Machine Learning and AI,112300,Remote
2022,Data Science Manager,Data Science and Research,241000,Remote
2022,Data Science Manager,Data Science and Research,159000,Remote
2022,Data Scientist,Data Science and Research,180000,In-person
2022,Data Scientist,Data Science and Research,80000,In-person
2022,Data Analyst,Data Analysis,58000,In-person
2022,Data Analyst,Data Analysis,58000,In-person
2022,Data Engineer,Data Engineering,136000,In-person
2022,Data Engineer,Data Engineering,108800,In-person
2022,Data Engineer,Data Engineering,242000,Remote
2022,Data Engineer,Data Engineering,200000,Remote
2022,Data Scientist,Data Science and Research,61566,In-person
2022,Data Scientist,Data Science and Research,36940,In-person
2022,Data Engineer,Data Engineering,73880,In-person
2022,Data Engineer,Data Engineering,49253,In-person
2022,Data Scientist,Data Science and Research,165220,Remote
2022,Data Scientist,Data Science and Research,120160,Remote
2022,Data Analyst,Data Analysis,124190,Remote
2022,Data Analyst,Data Analysis,90320,Remote
2022,Data Engineer,Data Engineering,181940,In-person
2022,Data Engineer,Data Engineering,132320,In-person
2022,Data Engineer,Data Engineering,220110,In-person
2022,Data Engineer,Data Engineering,160080,In-person
2022,Data Scientist,Data Science and Research,180000,In-person
2022,Data Scientist,Data Science and Research,120000,In-person
2022,Data Analyst,Data Analysis,126500,In-person
2022,Data Analyst,Data Analysis,106260,In-person
2022,Data Analyst,Data Analysis,116000,In-person
2022,Data Analyst,Data Analysis,99000,In-person
2022,Data Analyst,Data Analysis,155000,Remote
2022,Data Analyst,Data Analysis,120600,Remote
2022,Data Scientist,Data Science and Research,130000,In-person
2022,Data Scientist,Data Science and Research,90000,In-person
2022,Data Engineer,Data Engineering,170000,Remote
2022,Data Engineer,Data Engineering,150000,Remote
2022,Data Analyst,Data Analysis,102100,Remote
2022,Data Analyst,Data Analysis,84900,Remote
2022,Data Scientist,Data Science and Research,136620,Remote
2022,Data Scientist,Data Science and Research,99360,Remote
2022,Data Scientist,Data Science and Research,110820,In-person
2022,Data Scientist,Data Science and Research,98506,In-person
2022,Data Scientist,Data Science and Research,146000,Remote
2022,Data Scientist,Data Science and Research,123000,Remote
2022,Data Engineer,Data Engineering,49253,Remote
2022,Data Engineer,Data Engineering,43096,Remote
2022,Data Analyst,Data Analysis,130000,Remote
2022,Data Analyst,Data Analysis,110000,Remote
2022,Data Analyst,Data Analysis,170000,Remote
2022,Data Analyst,Data Analysis,135000,Remote
2022,Data Science Manager,Data Science and Research,161342,Remote
2022,Data Science Manager,Data Science and Research,137141,Remote
2022,Data Scientist,Data Science and Research,167000,Remote
2022,Data Scientist,Data Science and Research,123000,Remote
2022,Data Engineer,Data Engineering,73880,In-person
2022,Data Engineer,Data Engineering,61566,In-person
2022,Data Scientist,Data Science and Research,211500,Remote
2022,Data Scientist,Data Science and Research,138600,Remote
2022,Data Architect,Data Architecture and Modeling,192400,Remote
2022,Data Architect,Data Architecture and Modeling,90700,Remote
2022,Data Analyst,Data Analysis,130000,Remote
2022,Data Analyst,Data Analysis,61300,Remote
2022,Data Analyst,Data Analysis,130000,Remote
2022,Data Analyst,Data Analysis,61300,Remote
2022,Data Engineer,Data Engineering,160000,In-person
2022,Data Engineer,Data Engineering,113000,In-person
2022,Data Scientist,Data Science and Research,150000,In-person
2022,Data Scientist,Data Science and Research,95550,In-person
2022,Data Analyst,Data Analysis,167000,Remote
2022,Data Analyst,Data Analysis,115500,Remote
2022,Data Analyst,Data Analysis,112900,Remote
2022,Data Analyst,Data Analysis,90320,Remote
2022,Data Analyst,Data Analysis,112900,Remote
2022,Data Analyst,Data Analysis,90320,Remote
2022,Data Engineer,Data Engineering,165400,Remote
2022,Data Engineer,Data Engineering,132320,Remote
2022,Data Engineer,Data Engineering,243900,Remote
2022,Data Engineer,Data Engineering,156600,Remote
2022,Data Analyst,Data Analysis,136600,Remote
2022,Data Analyst,Data Analysis,109280,Remote
2022,Data Engineer,Data Engineering,128875,Remote
2022,Data Engineer,Data Engineering,93700,Remote
2022,Head of Data Science,Data Science and Research,224000,Remote
2022,Head of Data Science,Data Science and Research,167875,Remote
2022,Analytics Engineer,Leadership and Management,175000,Remote
2022,Analytics Engineer,Leadership and Management,135000,Remote
2022,Data Engineer,Data Engineering,209100,Remote
2022,Data Engineer,Data Engineering,154600,Remote
2022,Data Engineer,Data Engineering,180000,Remote
2022,Data Engineer,Data Engineering,160000,Remote
2022,Data Scientist,Data Science and Research,205300,In-person
2022,Data Scientist,Data Science and Research,140400,In-person
2022,Data Scientist,Data Science and Research,176000,Remote
2022,Data Scientist,Data Science and Research,144000,Remote
2022,Data Engineer,Data Engineering,200100,Remote
2022,Data Engineer,Data Engineering,160000,Remote
2022,Data Engineer,Data Engineering,70500,In-person
2022,Data Engineer,Data Engineering,54000,In-person
2022,Data Scientist,Data Science and Research,205300,In-person
2022,Data Scientist,Data Science and Research,140400,In-person
2022,Analytics Engineer,Leadership and Management,205300,In-person
2022,Analytics Engineer,Leadership and Management,184700,In-person
2022,Data Engineer,Data Engineering,175100,Remote
2022,Data Engineer,Data Engineering,140250,Remote
2022,Data Analyst,Data Analysis,116150,Remote
2022,Data Analyst,Data Analysis,99050,Remote
2022,Data Engineer,Data Engineering,145000,Remote
2022,Data Engineer,Data Engineering,130000,Remote
2022,Data Analyst,Data Analysis,112900,Remote
2022,Data Analyst,Data Analysis,90320,Remote
2022,Data Analyst,Data Analysis,85000,In-person
2022,Data Analyst,Data Analysis,75000,In-person
2022,Machine Learning Engineer,Machine Learning and AI,214000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,192600,Remote
2022,Data Architect,Data Architecture and Modeling,266400,Remote
2022,Data Architect,Data Architecture and Modeling,213120,Remote
2022,Data Engineer,Data Engineering,155000,Remote
2022,Data Engineer,Data Engineering,115000,Remote
2022,Data Scientist,Data Science and Research,141300,In-person
2022,Data Scientist,Data Science and Research,102100,In-person
2022,Data Analyst,Data Analysis,115934,Remote
2022,Data Analyst,Data Analysis,81666,Remote
2022,Data Engineer,Data Engineering,206699,In-person
2022,Data Engineer,Data Engineering,99100,In-person
2022,Data Engineer,Data Engineering,130000,Remote
2022,Data Engineer,Data Engineering,110500,Remote
2022,Data Analyst,Data Analysis,61566,In-person
2022,Data Analyst,Data Analysis,43096,In-person
2022,Data Analyst,Data Analysis,80000,Remote
2022,Data Analyst,Data Analysis,60000,Remote
2022,Data Architect,Data Architecture and Modeling,192564,Remote
2022,Data Architect,Data Architecture and Modeling,144854,Remote
2022,Data Scientist,Data Science and Research,230000,Remote
2022,Data Scientist,Data Science and Research,150000,Remote
2022,Data Analytics Manager,Leadership and Management,150260,Remote
2022,Data Analytics Manager,Leadership and Management,109280,Remote
2022,Data Analyst,Data Analysis,170000,Remote
2022,Data Analyst,Data Analysis,150000,Remote
2022,Data Scientist,Data Science and Research,160000,Remote
2022,Data Scientist,Data Science and Research,130000,Remote
2022,Data Analyst,Data Analysis,67000,In-person
2022,Data Analyst,Data Analysis,52000,In-person
2022,Data Engineer,Data Engineering,154000,Remote
2022,Data Engineer,Data Engineering,126000,Remote
2022,Data Analyst,Data Analysis,129000,In-person
2022,Data Analyst,Data Analysis,99000,In-person
2022,Data Scientist,Data Science and Research,210000,Remote
2022,Data Scientist,Data Science and Research,140000,Remote
2022,Data Scientist,Data Science and Research,210000,Remote
2022,Data Scientist,Data Science and Research,140000,Remote
2022,Data Scientist,Data Science and Research,210000,Remote
2022,Data Scientist,Data Science and Research,140000,Remote
2022,Data Analyst,Data Analysis,100000,Remote
2022,Data Analyst,Data Analysis,69000,Remote
2022,Data Scientist,Data Science and Research,210000,Remote
2022,Data Scientist,Data Science and Research,140000,Remote
2022,Data Analyst,Data Analysis,150075,Remote
2022,Data Analyst,Data Analysis,110925,Remote
2022,Data Engineer,Data Engineering,100000,Remote
2022,Data Engineer,Data Engineering,25000,Remote
2022,Data Analyst,Data Analysis,126500,Remote
2022,Data Analyst,Data Analysis,106260,Remote
2022,Data Engineer,Data Engineering,220110,Remote
2022,Data Engineer,Data Engineering,160080,Remote
2022,Data Analyst,Data Analysis,105000,Remote
2022,Data Analyst,Data Analysis,100000,Remote
2022,Data Analyst,Data Analysis,170000,Remote
2022,Data Analyst,Data Analysis,135000,Remote
2022,Data Scientist,Data Science and Research,230000,Remote
2022,Data Scientist,Data Science and Research,140000,Remote
2022,Data Analyst,Data Analysis,135000,Remote
2022,Data Analyst,Data Analysis,50000,Remote
2022,Data Scientist,Data Science and Research,220000,Remote
2022,Data Scientist,Data Science and Research,140000,Remote
2022,Data Scientist,Data Science and Research,172386,In-person
2022,Data Scientist,Data Science and Research,86193,In-person
2022,Machine Learning Engineer,Machine Learning and AI,220000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,120000,Remote
2022,Data Scientist,Data Science and Research,200000,Remote
2022,Data Scientist,Data Science and Research,120000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,120000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,65000,Remote
2022,Data Engineer,Data Engineering,324000,Remote
2022,Data Engineer,Data Engineering,216000,Remote
2022,Data Engineer,Data Engineering,210000,Remote
2022,Data Engineer,Data Engineering,100000,Remote
2022,Data Scientist,Data Science and Research,185100,Remote
2022,Data Scientist,Data Science and Research,104890,Remote
2022,Data Engineer,Data Engineering,105000,Remote
2022,Data Engineer,Data Engineering,80000,Remote
2022,Machine Learning Developer,Machine Learning and AI,76814,Remote
2020,Machine Learning Manager,Machine Learning and AI,117104,Hybrid
2022,Director of Data Science,Data Science and Research,192037,Hybrid
2022,Machine Learning Engineer,Machine Learning and AI,120000,Remote
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,55685,Hybrid
2022,Data Engineer,Data Engineering,52533,Hybrid
2022,Applied Machine Learning Scientist,Machine Learning and AI,75000,Remote
2022,Applied Data Scientist,Data Science and Research,157000,Remote
2022,Business Data Analyst,Data Analysis,69133,Hybrid
